"'@timestamp","host.name","ci.class","ci.class_name","ci.environment","ci.name","ci.operational_status","system.cpu.total.norm.pct"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dre,"MSSQLSERVER@vcwch1d0112",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",drt,"MSSQLSERVER@vskau1p1199",Operational,"'-"
"2026-09-22 07:52:37","metricbeat-sql-mssql.g-prod-rhel-us-central1-a-bridge-3","cmdb_ci_db_mssql_instance","MSFT SQL Instance",dev,"PREPROD@kw3mnp93",Operational,"'-"
